,ID,Visa Type,Visa Entry,US Consulate,Major,Status,Check Date,Complete Date,Waiting Day(s),Details
0,è¿‡å„¿,F1,Renewal,BeiJing,ME,Clear,2019-01-02,2019-01-24,22,detail
1,pass_quickly,F1,Renewal,BeiJing,cs,Clear,2019-01-02,2019-01-29,27,detail
2,è¿‡è¿‡è¿‡,F1,Renewal,ShangHai,EE,Clear,2019-01-02,2019-01-08,6,detail
3,jast,J1,New,BeiJing,CS,Clear,2019-01-02,2019-01-24,22,detail
4,xiaoerlang,J1,New,ShangHai,TE,Clear,2019-01-02,2019-01-28,26,detail
5,leopardary,H1,Renewal,BeiJing,Materials,Clear,2019-01-02,2019-01-25,23,detail
6,capsaicine,F1,New,BeiJing,AHPB,Clear,2019-01-02,2019-01-24,22,detail
7,é”¦é²¤å°�å®�,H4,New,BeiJing,Information Technology,Clear,2019-01-02,2019-01-08,6,detail
8,å®‰å¿ƒç­‰å¾…,J1,New,BeiJing,Chemistry,Pending,2019-01-02,0000-00-00,50,detail
9,èƒ¡æ¡ƒ,B2,New,ChengDu,N/A,Pending,2019-01-02,0000-00-00,50,detail
10,lteb2002,J1,New,ChengDu,Management Science&Engine,Clear,2019-01-02,2019-01-24,22,detail
11,song,L1,New,BeiJing,N/A,Clear,2019-01-02,2019-01-30,28,detail
12,jingjing,J1,New,ShangHai,CE,Clear,2019-01-02,2019-02-01,30,detail
13,é£�çŒª,F1,Renewal,ChengDu,marine physics,Clear,2019-01-02,2019-01-25,23,detail
14,ForeverDream081,H1,Renewal,GuangZhou,CS,Clear,2019-01-02,2019-01-16,14,detail
15,smilexyk,F1,New,GuangZhou,Industrial Engineering,Reject,2019-01-02,2019-02-15,44,detail
16,Dabenjiu,H4,Renewal,GuangZhou,N/A,Clear,2019-01-02,2019-01-15,13,detail
17,dashjunior,J1,New,ShangHai,Bioinformatics,Clear,2019-01-02,2019-01-28,26,detail
18,æˆ‘è¦�è¯»MA,F1,New,BeiJing,MentalHealthCounseling,Reject,2019-01-02,2019-01-09,7,detail
19,æ±‚RP,H1,Renewal,BeiJing,Computer Science,Clear,2019-01-02,2019-02-13,42,detail
20,nirxxff,H1,New,BeiJing,CS,Clear,2019-01-02,2019-02-01,30,detail
21,qiuguo,H1,New,BeiJing,N/A,Pending,2019-01-02,0000-00-00,50,detail
22,GodBlessE,H1,New,BeiJing,Computer Science,Clear,2019-01-02,2019-01-29,27,detail
23,yyzz,F1,Renewal,ShenYang,Physics,Clear,2019-01-02,2019-01-28,26,detail
24,hhhhhh,F1,New,ShenYang,Petroleum Engineering,Pending,2019-01-02,0000-00-00,50,detail
25,å¥¶æ€�,H4,New,BeiJing,N/A,Clear,2019-01-02,2019-01-18,16,detail
26,Manuel,B2,New,ShangHai,Chemistry,Pending,2019-01-02,0000-00-00,50,detail
27,oceangoing voya,F1,New,ShenYang,PETROLEUM ENGINEERING,Clear,2019-01-02,2019-01-23,21,detail
28,é”¦é²¤é”¦é²¤,F1,Renewal,ShenYang,ME,Clear,2019-01-02,2019-02-11,40,detail
29,Hopefully,F1,New,BeiJing,Computer Science,Clear,2019-01-02,2019-02-13,42,detail
30,passss,H1,New,GuangZhou,CS,Pending,2019-01-02,0000-00-00,50,detail
31,Master37mind,F1,New,GuangZhou,Biotech,Clear,2019-01-02,2019-01-23,21,detail
32,empty,L1,New,BeiJing,N/A,Pending,2019-01-02,0000-00-00,50,detail
33,ghost,F1,Renewal,BeiJing,Biology,Clear,2019-01-02,2019-01-30,28,detail
34,æ±‚è¿‡666,H1,Renewal,BeiJing,Design,Pending,2019-01-02,0000-00-00,50,detail
35,yuhang,J1,New,BeiJing,Materials Science,Clear,2019-01-02,2019-01-30,28,detail
36,zrfgzmlmf,J1,New,BeiJing,Chemical Engineering,Clear,2019-01-02,2019-01-25,23,detail
37,dududu,L1,New,BeiJing,EE,Clear,2019-01-02,2019-02-11,40,detail
38,guangzhou_h4,H4,New,GuangZhou,CS,Clear,2019-01-02,2019-01-25,23,detail
39,guangzhou_h1,H1,New,GuangZhou,EE,Clear,2019-01-02,2019-01-28,26,detail
40,zzkk,H1,New,ShangHai,Statistics,Clear,2019-01-02,2019-01-28,26,detail
41,ID_HERE,H1,Renewal,ShangHai,CS,Clear,2019-01-02,2019-01-28,26,detail
42,DX,B1,Renewal,ShangHai,Bioinformatics,Clear,2019-01-02,2019-01-28,26,detail
43,Anonymous,H1,New,ShangHai,Information Science,Clear,2019-01-02,2019-01-28,26,detail
44,Kejer,H1,Renewal,BeiJing,N/A,Clear,2019-01-02,2019-02-13,42,detail
45,æ±‚å¹´å‰�èƒ½è¿‡,F1,Renewal,BeiJing,pm,Clear,2019-01-02,2019-02-21,50,detail
46,jillwill00,F1,Renewal,BeiJing,Bioinformatics,Pending,2019-01-02,0000-00-00,50,detail
47,æ±‚è¿‡,H1,New,BeiJing,N/A,Pending,2019-01-02,0000-00-00,50,detail
48,GodBlessMe,F1,New,BeiJing,EE,Pending,2019-01-02,0000-00-00,50,detail
49,highwayzhu,H1,New,ShangHai,Biology,Clear,2019-01-03,2019-01-28,25,detail
50,AA008K****,J1,New,GuangZhou,ME,Pending,2019-01-03,0000-00-00,49,detail
51,YT2019,B1,Renewal,ShangHai,BioPharmaceutical,Clear,2019-01-03,2019-02-13,41,detail
52,typj,B2,New,BeiJing,Chemistry,Clear,2019-01-03,2019-02-12,40,detail
53,AA,B2,New,HongKong,Pharmacology,Clear,2019-01-03,2019-01-31,28,detail
54,jianniyishen,J1,New,ShenYang,phatmaceutical science,Pending,2019-01-03,0000-00-00,49,detail
55,00000,H1,Renewal,GuangZhou,EE,Clear,2019-01-03,2019-01-28,25,detail
56,AA008K71CM,J1,New,BeiJing,Materials physics,Clear,2019-01-03,2019-02-01,29,detail
57,qiuguo,F1,New,BeiJing,CS,Clear,2019-01-03,2019-02-12,40,detail
58,bobchennan,F1,Renewal,GuangZhou,ECE,Clear,2019-01-03,2019-02-01,29,detail
59,è�œè�œ,J1,New,BeiJing,Pathogenic Biology,Pending,2019-01-03,0000-00-00,49,detail
60,melody1004ming,H1,Renewal,ShangHai,EE,Pending,2019-01-03,0000-00-00,49,detail
61,carricky,F1,Renewal,ShangHai,BME,Pending,2019-01-03,0000-00-00,49,detail
62,AA008K71CM,F1,New,BeiJing,N/A,Clear,2019-01-03,2019-01-26,23,detail
63,æ±‚è¿‡,F1,Renewal,ShenYang,engineering,Pending,2019-01-03,0000-00-00,49,detail
64,lijuncheng16,H1,Renewal,ShangHai,CS,Clear,2019-01-03,2019-01-28,25,detail
65,xixigong,F1,New,BeiJing,CS,Pending,2019-01-03,0000-00-00,49,detail
66,xixigong,F1,New,BeiJing,cs,Pending,2019-01-03,0000-00-00,49,detail
67,SuperXu,H1,New,BeiJing,EE,Clear,2019-01-03,2019-02-01,29,detail
68,swordflyer,H1,New,BeiJing,Communication and Informa,Clear,2019-01-03,2019-01-29,26,detail
69,æ±‚é©¬ä¸Šissue,F1,New,BeiJing,Cs,Clear,2019-01-03,2019-02-01,29,detail
70,æˆ‘ä¸�çŸ¥é�“è¯´,B1,New,ShangHai,CS,Clear,2019-01-03,2019-02-21,49,detail
71,hzx1994,H1,New,BeiJing,CS,Clear,2019-01-03,2019-02-01,29,detail
72,å—·å“ºå¤§äºº,J1,New,GuangZhou,Biology,Clear,2019-01-03,2019-02-12,40,detail
73,å¥½æ…¢,H1,New,BeiJing,EE,Pending,2019-01-03,0000-00-00,49,detail
74,Bless,B1,New,BeiJing,CS,Pending,2019-01-03,0000-00-00,49,detail
75,remain,F1,Renewal,BeiJing,Computer Science,Clear,2019-01-04,2019-02-13,40,detail
76,anyuchen,F1,Renewal,GuangZhou,CS,Clear,2019-01-04,2019-01-09,5,detail
